phase;dataset;model;seed;train_frac;train_size_used;val_size_used;test_size_used;timestamp;test_accuracy;test_f1_macro;test_precision_macro;test_recall_macro;test_elapsed_sec;val_accuracy;val_f1_macro;val_precision_macro;val_recall_macro;model_cfg_json;file
phase5_learning_curve;sms;svm;102;0.1;401;446;1115;20251107_012749;0.9641255605381166;0.9135015205113883;0.9721883666295728;0.8714480247891394;0.06661750003695488;0.9730941704035875;0.9367913832199546;0.9849246231155779;0.9;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac10_s102_20251107_012749.json
phase5_learning_curve;sms;svm;103;0.1;401;446;1115;20251107_012802;0.95695067264574;0.8926284366122587;0.9719242871944433;0.8417642808509456;0.06257149996235967;0.9484304932735426;0.8693364922873119;0.9601524601524601;0.8153713298791019;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac10_s103_20251107_012802.json
phase5_learning_curve;sms;svm;101;0.2;802;446;1115;20251107_012738;0.9757847533632287;0.9436511368039218;0.9828496793724162;0.9122340795086636;0.08920339995529503;0.952914798206278;0.8827652676772102;0.9631135200240891;0.8320379965457685;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac20_s101_20251107_012738.json
phase5_learning_curve;sms;svm;102;0.2;802;446;1115;20251107_012750;0.9730941704035875;0.937586762796113;0.9743636363636363;0.9078431781233065;0.08244060003198683;0.9730941704035875;0.9387362637362637;0.9680788754392815;0.9140759930915372;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac20_s102_20251107_012750.json
phase5_learning_curve;sms;svm;103;0.2;802;446;1115;20251107_012804;0.9730941704035875;0.9363845908074308;0.9849397590361446;0.8993288590604027;0.07788570004049689;0.9663677130044843;0.9190415683427119;0.9812967581047382;0.875;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac20_s103_20251107_012804.json
phase5_learning_curve;sms;svm;101;0.4;1605;446;1115;20251107_012739;0.9829596412556054;0.9615517939168894;0.9838726855021529;0.9419178234468576;0.15624030004255474;0.968609865470852;0.9274122297140199;0.9648484848484848;0.8974093264248705;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac40_s101_20251107_012739.json
phase5_learning_curve;sms;svm;102;0.4;1605;446;1115;20251107_012752;0.9901345291479821;0.9781352671989789;0.9913003663003663;0.9659253546764489;0.14477959997020662;0.9798206278026906;0.9544003544367069;0.980387920687503;0.9320379965457686;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac40_s102_20251107_012752.json
phase5_learning_curve;sms;svm;103;0.4;1605;446;1115;20251107_012805;0.97847533632287;0.9500694102368904;0.9878787878787878;0.9194630872483222;0.1346249000634998;0.9775784753363229;0.9481515926528714;0.9873737373737373;0.9166666666666667;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac40_s103_20251107_012805.json
phase5_learning_curve;sms;svm;101;0.6;2407;446;1115;20251107_012741;0.9865470852017937;0.9700075855254545;0.9861006037411182;0.9553406422388039;0.1658444000640884;0.9730941704035875;0.9387362637362637;0.9680788754392815;0.9140759930915372;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac60_s101_20251107_012741.json
phase5_learning_curve;sms;svm;102;0.6;2407;446;1115;20251107_012754;0.9910313901345291;0.980296732968602;0.9888917666695445;0.9721191657287367;0.17512609995901585;0.9798206278026906;0.9544003544367069;0.980387920687503;0.9320379965457686;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac60_s102_20251107_012754.json
phase5_learning_curve;sms;svm;103;0.6;2407;446;1115;20251107_012807;0.9820627802690582;0.9594055368663259;0.983316233557417;0.938562118748871;0.1484167999587953;0.9798206278026906;0.9536976156694467;0.9886075949367088;0.925;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac60_s103_20251107_012807.json
phase5_learning_curve;sms;svm;101;0.8;3210;446;1115;20251107_012743;0.9901345291479821;0.9781352671989789;0.9913003663003663;0.9659253546764489;0.24040569993667305;0.9753363228699552;0.9442670998670862;0.9696816937923087;0.9224093264248705;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac80_s101_20251107_012743.json
phase5_learning_curve;sms;svm;102;0.8;3210;446;1115;20251107_012756;0.9919282511210762;0.9822152985649952;0.9923678763226843;0.972636764072422;0.2172193001024425;0.984304932735426;0.9650607128867998;0.9832364566379912;0.9487046632124352;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac80_s102_20251107_012756.json
phase5_learning_curve;sms;svm;103;0.8;3210;446;1115;20251107_012809;0.9847533632286996;0.9655989735045853;0.9881137127816575;0.9457911264885295;0.25188019999768585;0.9820627802690582;0.9591575091575092;0.9898477157360406;0.9333333333333333;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac80_s103_20251107_012809.json
phase5_learning_curve;sms;svm;101;1.0;4013;446;1115;20251107_012746;0.9910313901345291;0.9801813011020264;0.9918337775059345;0.9692810593744354;0.21405890001915395;0.9775784753363229;0.949713615658684;0.9712773998488284;0.9307426597582038;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac100_s101_20251107_012746.json
phase5_learning_curve;sms;svm;102;1.0;4013;446;1115;20251107_012758;0.9928251121076234;0.9842373863748817;0.992902673458229;0.9759924687704087;0.2165820999071002;0.9820627802690582;0.9603626022040526;0.9744505494505495;0.9474093264248704;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac100_s102_20251107_012758.json
phase5_learning_curve;sms;svm;103;1.0;4013;446;1115;20251107_012811;0.9838565022421525;0.9639018389018389;0.9813823832340692;0.9481116344991455;0.22499319992493838;0.9820627802690582;0.9591575091575092;0.9898477157360406;0.9333333333333333;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac100_s103_20251107_012811.json
